SERVICE_DATE,PEAK_OFFPEAK_IND,MODE_TYPE,ROUTE_OR_LINE,ROUTE_TYPE,STOP,METRIC_TYPE,OTP_NUMERATOR,OTP_DENOMINATOR
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,89,OTH,,"Headway / Schedule Adherence",186.000000000,281.000000000
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,96,OTH,,"Headway / Schedule Adherence",166.000000000,250.000000000
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Blue Line","Blue Line","State Street ","Passenger Wait Time",162.901575605,3986.854627677
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Orange Line","Orange Line","Roxbury Crossing ","Passenger Wait Time",57.102052256,1153.500666386
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Red Line","Red Line","Kendall/MIT ","Passenger Wait Time",589.486193057,5297.736883088
22-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-E Line","Green Line","Brigham Circle ","Passenger Wait Time",97.437396337,570.716368701
22-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-E Line","Green Line","Government Center ","Passenger Wait Time",93.303108161,231.844227307
22-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Broadway ","Passenger Wait Time",258.983812903,1961.786767241
22-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Harvard ","Passenger Wait Time",609.233770008,8189.406229416
22-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","North Quincy ","Passenger Wait Time",157.222018979,2295.809887396
22-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Porter ","Passenger Wait Time",256.696107541,3215.922738859
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,112,OTH,,"Headway / Schedule Adherence",61.000000000,126.000000000
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,136,OTH,,"Headway / Schedule Adherence",92.000000000,143.000000000
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,18,OTH,,"Headway / Schedule Adherence",44.000000000,82.000000000
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,195,OTH,,"Headway / Schedule Adherence",2.000000000,2.000000000
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,215,OTH,,"Headway / Schedule Adherence",144.000000000,237.000000000
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,24,OTH,,"Headway / Schedule Adherence",78.000000000,103.000000000
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,34E,OTH,,"Headway / Schedule Adherence",291.000000000,441.000000000
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,424,OTH,,"Headway / Schedule Adherence",32.000000000,54.000000000
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,441,OTH,,"Headway / Schedule Adherence",107.000000000,131.000000000
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,45,OTH,,"Headway / Schedule Adherence",261.000000000,364.000000000
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,504,OTH,,"Headway / Schedule Adherence",211.000000000,277.000000000
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,55,OTH,,"Headway / Schedule Adherence",95.000000000,118.000000000
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,69,OTH,,"Headway / Schedule Adherence",141.000000000,167.000000000
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,70A,OTH,,"Headway / Schedule Adherence",82.000000000,167.000000000
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,71,KBR,,"Headway / Schedule Adherence",439.000000000,586.000000000
22-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,85,OTH,,"Headway / Schedule Adherence",38.000000000,47.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,104,OTH,,"Headway / Schedule Adherence",180.000000000,280.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,131,OTH,,"Headway / Schedule Adherence",76.000000000,108.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,136,OTH,,"Headway / Schedule Adherence",98.000000000,145.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,210,OTH,,"Headway / Schedule Adherence",94.000000000,136.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,32,KBR,,"Headway / Schedule Adherence",806.000000000,1020.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,40,OTH,,"Headway / Schedule Adherence",127.000000000,170.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,455,OTH,,"Headway / Schedule Adherence",267.000000000,317.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,68,OTH,,"Headway / Schedule Adherence",48.000000000,57.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,SL1,SL,,"Headway / Schedule Adherence",648.000000000,801.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,SL4,SL,,"Headway / Schedule Adherence",938.000000000,1197.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Commuter,"Kingston/Plymouth Line",,,"Headway / Schedule Adherence",15.000000000,15.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-B Line","Green Line","Pleasant Street ","Passenger Wait Time",40.911408738,135.791684542
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-C Line","Green Line","Hynes ","Passenger Wait Time",291.863655717,828.362784556
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-C Line","Green Line","North Station ","Passenger Wait Time",28.564682151,37.441913797
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-C Line","Green Line","Saint Mary Street ","Passenger Wait Time",90.572205733,256.379704302
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-D Line","Green Line","North Station ","Passenger Wait Time",42.831986826,50.692538715
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-E Line","Green Line","Museum of Fine Arts ","Passenger Wait Time",85.591425841,298.885299752
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-E Line","Green Line","Prudential ","Passenger Wait Time",188.630454004,760.894935850
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Orange Line","Orange Line","Green Street ","Passenger Wait Time",33.529291217,935.906043734
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Orange Line","Orange Line","Stony Brook ","Passenger Wait Time",35.072092391,795.619863465
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Red Line","Red Line","Fields Corner ","Passenger Wait Time",136.168100885,1023.595631692
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Red Line","Red Line","Kendall/MIT ","Passenger Wait Time",1014.707968932,5032.020110484
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Summit Avenue ","Passenger Wait Time",169.047500877,616.432058370
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-E Line","Green Line","Back of the Hill ","Passenger Wait Time",35.300045933,88.413289116
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Quincy Center ","Passenger Wait Time",186.030862485,1446.781870045
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,106,OTH,,"Headway / Schedule Adherence",173.000000000,275.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,201,OTH,,"Headway / Schedule Adherence",84.000000000,111.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,215,OTH,,"Headway / Schedule Adherence",153.000000000,239.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,220,OTH,,"Headway / Schedule Adherence",188.000000000,286.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-B Line","Green Line","Chiswick Road ","Passenger Wait Time",36.389132756,127.007843863
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-B Line","Green Line","Hynes ","Passenger Wait Time",164.024088433,631.942202427
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-B Line","Green Line","Packards Corner ","Passenger Wait Time",61.609615235,250.854512852
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-E Line","Green Line","Symphony ","Passenger Wait Time",318.616793246,803.112501424
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Orange Line","Orange Line","Chinatown ","Passenger Wait Time",74.287360764,1072.763934503
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Orange Line","Orange Line","Wellington ","Passenger Wait Time",108.507810067,1724.256508942
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Red Line","Red Line","Andrew ","Passenger Wait Time",215.275030344,1132.711263011
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,26,OTH,,"Headway / Schedule Adherence",62.000000000,163.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,35,OTH,,"Headway / Schedule Adherence",166.000000000,249.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,351,OTH,,"Headway / Schedule Adherence",15.000000000,34.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,434,OTH,,"Headway / Schedule Adherence",7.000000000,12.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,44,OTH,,"Headway / Schedule Adherence",250.000000000,379.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,52,OTH,,"Headway / Schedule Adherence",120.000000000,194.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,57A,OTH,,"Headway / Schedule Adherence",188.000000000,237.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,69,OTH,,"Headway / Schedule Adherence",124.000000000,171.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,CT1,OTH,,"Headway / Schedule Adherence",205.000000000,382.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,CT2,OTH,,"Headway / Schedule Adherence",131.000000000,406.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Commuter,"Franklin Line",,,"Headway / Schedule Adherence",13.000000000,14.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Red Line","Red Line","Savin Hill ","Passenger Wait Time",90.709395816,727.800018885
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,07,OTH,,"Headway / Schedule Adherence",255.000000000,309.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,108,OTH,,"Headway / Schedule Adherence",210.000000000,264.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,134,OTH,,"Headway / Schedule Adherence",245.000000000,308.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,211,OTH,,"Headway / Schedule Adherence",39.000000000,114.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,230,OTH,,"Headway / Schedule Adherence",204.000000000,318.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,30,OTH,,"Headway / Schedule Adherence",162.000000000,228.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,352,OTH,,"Headway / Schedule Adherence",8.000000000,10.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,42,OTH,,"Headway / Schedule Adherence",201.000000000,303.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,60,OTH,,"Headway / Schedule Adherence",289.000000000,380.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,64,OTH,,"Headway / Schedule Adherence",153.000000000,188.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,74,OTH,,"Headway / Schedule Adherence",136.000000000,199.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,202,OTH,,"Headway / Schedule Adherence",112.000000000,134.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,426,OTH,,"Headway / Schedule Adherence",162.000000000,239.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,435,OTH,,"Headway / Schedule Adherence",91.000000000,123.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,449,OTH,,"Headway / Schedule Adherence",2.000000000,7.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,45,OTH,,"Headway / Schedule Adherence",329.000000000,472.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,97,OTH,,"Headway / Schedule Adherence",43.000000000,71.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,9701,OTH,,"Headway / Schedule Adherence",6.000000000,6.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,99,OTH,,"Headway / Schedule Adherence",160.000000000,202.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Commuter,"Fairmount Line",,,"Headway / Schedule Adherence",27.000000000,31.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Blue Line","Blue Line","Wood Island ","Passenger Wait Time",55.836895930,580.171862779
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","Babcock Street ","Passenger Wait Time",83.445796836,307.472468426
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Arlington ","Passenger Wait Time",300.390425001,965.285360491
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Boylston ","Passenger Wait Time",244.222542641,918.027231837
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Fairbanks Street ","Passenger Wait Time",30.881249978,126.570924684
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Saint Paul Street ","Passenger Wait Time",83.643628104,362.484176522
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","Arlington ","Passenger Wait Time",266.296601183,835.087943847
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","Haymarket ","Passenger Wait Time",10.905265608,18.507977466
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","Longwood ","Passenger Wait Time",194.633939214,643.720304930
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-E Line","Green Line","Mission Park ","Passenger Wait Time",59.380829175,197.248701646
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-E Line","Green Line","Northeastern ","Passenger Wait Time",177.871684079,666.896299925
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Orange Line","Orange Line","Assembly ","Passenger Wait Time",47.420550014,828.562038322
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,43,OTH,,"Headway / Schedule Adherence",239.000000000,363.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,441,OTH,,"Headway / Schedule Adherence",76.000000000,122.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,57,KBR,,"Headway / Schedule Adherence",877.000000000,1089.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,62,OTH,,"Headway / Schedule Adherence",129.000000000,184.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,76,OTH,,"Headway / Schedule Adherence",149.000000000,190.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,91,OTH,,"Headway / Schedule Adherence",137.000000000,226.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,93,OTH,,"Headway / Schedule Adherence",244.000000000,334.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,96,OTH,,"Headway / Schedule Adherence",239.000000000,356.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,9702,OTH,,"Headway / Schedule Adherence",4.000000000,5.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Commuter,"Greenbush Line",,,"Headway / Schedule Adherence",15.000000000,15.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","Boylston ","Passenger Wait Time",162.745759774,732.180795946
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","Warren Street ","Passenger Wait Time",83.344323575,371.240821325
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Government Center ","Passenger Wait Time",12.882550600,44.294580048
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Haymarket ","Passenger Wait Time",3.792330783,6.908536999
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","Eliot ","Passenger Wait Time",58.025559998,216.015410728
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","Government Center ","Passenger Wait Time",10.118511651,24.744546969
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","Woodland ","Passenger Wait Time",80.927059285,281.860079755
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,100,OTH,,"Headway / Schedule Adherence",206.000000000,218.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,11,OTH,,"Headway / Schedule Adherence",319.000000000,483.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,110,OTH,,"Headway / Schedule Adherence",308.000000000,363.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,111,KBR,,"Headway / Schedule Adherence",1244.000000000,1609.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,137,OTH,,"Headway / Schedule Adherence",83.000000000,135.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,21,OTH,,"Headway / Schedule Adherence",322.000000000,417.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,215,OTH,,"Headway / Schedule Adherence",242.000000000,338.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,221,OTH,,"Headway / Schedule Adherence",8.000000000,8.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,326,OTH,,"Headway / Schedule Adherence",8.000000000,12.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,424,OTH,,"Headway / Schedule Adherence",7.000000000,8.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","Saint Paul Street ","Passenger Wait Time",87.659135692,302.384354353
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Brandon Hall ","Passenger Wait Time",44.328357427,117.882516258
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","North Station ","Passenger Wait Time",.030989592,.155163168
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Park Street ","Passenger Wait Time",540.456819175,1580.712764349
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-D Line","Green Line","North Station ","Passenger Wait Time",9.357308053,14.779880700
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-E Line","Green Line","Copley ","Passenger Wait Time",668.134118978,2283.267655381
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-E Line","Green Line","Fenwood Road ","Passenger Wait Time",39.498749997,101.419276799
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Orange Line","Orange Line","Back Bay ","Passenger Wait Time",261.943698738,4509.725002327
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Orange Line","Orange Line","Green Street ","Passenger Wait Time",48.838037912,1129.253474601
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Orange Line","Orange Line","Stony Brook ","Passenger Wait Time",50.379680944,1062.887501960
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Broadway ","Passenger Wait Time",271.101297232,1845.688403214
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","Downtown Crossing ","Passenger Wait Time",1526.558519168,10896.187473965
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Red Line","Red Line","North Quincy ","Passenger Wait Time",209.849725387,2121.725171085
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Orange Line","Orange Line","Wellington ","Passenger Wait Time",141.773071890,2380.146227120
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,17,OTH,,"Headway / Schedule Adherence",145.000000000,223.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,210,OTH,,"Headway / Schedule Adherence",99.000000000,157.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,23,KBR,,"Headway / Schedule Adherence",792.000000000,1028.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,29,OTH,,"Headway / Schedule Adherence",154.000000000,315.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,42,OTH,,"Headway / Schedule Adherence",113.000000000,173.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,439,OTH,,"Headway / Schedule Adherence",7.000000000,16.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,455,OTH,,"Headway / Schedule Adherence",89.000000000,165.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,62,OTH,,"Headway / Schedule Adherence",137.000000000,215.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,68,OTH,,"Headway / Schedule Adherence",31.000000000,56.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,77,KBR,,"Headway / Schedule Adherence",482.000000000,638.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Bus,99,OTH,,"Headway / Schedule Adherence",80.000000000,163.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Commuter,"Needham Line",,,"Headway / Schedule Adherence",10.000000000,10.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Commuter,"Stoughton Line",,,"Headway / Schedule Adherence",7.000000000,9.000000000
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Blue Line","Blue Line","Beachmont ","Passenger Wait Time",40.829672239,534.280736099
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-B Line","Green Line","Chestnut Hill Avenue ","Passenger Wait Time",29.168388770,119.740429271
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,504,OTH,,"Headway / Schedule Adherence",103.000000000,172.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,554,OTH,,"Headway / Schedule Adherence",64.000000000,102.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,69,OTH,,"Headway / Schedule Adherence",194.000000000,246.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,77,KBR,,"Headway / Schedule Adherence",880.000000000,1065.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Bus,79,OTH,,"Headway / Schedule Adherence",126.000000000,165.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Commuter,"Fitchburg Line",,,"Headway / Schedule Adherence",23.000000000,23.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Commuter,"Newburyport Line",,,"Headway / Schedule Adherence",23.000000000,23.000000000
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Blue Line","Blue Line","Airport ","Passenger Wait Time",173.042008268,2198.374878318
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Blue Line","Blue Line","Aquarium ","Passenger Wait Time",150.977676840,1544.815172609
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Blue Line","Blue Line","Orient Heights ","Passenger Wait Time",86.594143687,1082.486756904
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","Allston Street ","Passenger Wait Time",115.257656194,415.366128414
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","Blandford Street ","Passenger Wait Time",94.048462511,350.517049278
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-B Line","Green Line","Park Street ","Passenger Wait Time",.000000000,7.467967339
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Coolidge Corner ","Passenger Wait Time",188.854022995,928.852578449
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-C Line","Green Line","Kenmore ","Passenger Wait Time",657.844096287,2078.575263698
23-MAR-2016,"Off-Peak Service (All Other Times)",Rail,"Green-E Line","Green Line","Museum of Fine Arts ","Passenger Wait Time",134.663919854,543.882756313
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-D Line","Green Line","Eliot ","Passenger Wait Time",48.507776740,164.095541373
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-D Line","Green Line","Government Center ","Passenger Wait Time",.699507829,2.050114274
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-E Line","Green Line","Arlington ","Passenger Wait Time",400.895240628,1026.607899930
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Green-E Line","Green Line","Back of the Hill ","Passenger Wait Time",15.294265321,51.849147812
23-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,"Orange Line","Orange Line","Jackson Square ","Passenger Wait Time",48.527519505,1334.005890032
