"","STOP","SERVICE_DATE","ROUTE_OR_LINE","ROUTE_TYPE","OTP_NUMERATOR","OTP_DENOMINATOR","rely","OBJECTID","LINE","TERMINUS","ROUTE","LONGITUDE","LATITUDE"
"528","Brookline Hills","18-MAR-2016","Green-D Line","Green Line",90.286193349,238.974459453,0.6222,107,"GREEN","N","D - Riverside",-71.12672802,42.33130326
"529","Brookline Hills","09-MAR-2016","Green-D Line","Green Line",33.791182796,59.578119793,0.4328,107,"GREEN","N","D - Riverside",-71.12672802,42.33130326
"530","Brookline Village","17-MAR-2016","Green-D Line","Green Line",104.603893349,303.843449244,0.6557,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"531","Brookline Village","18-MAR-2016","Green-D Line","Green Line",123.26936646,350.225160736,0.648,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"532","Brookline Village","14-MAR-2016","Green-D Line","Green Line",68.311417217,238.641102434,0.7137,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"533","Brookline Village","24-MAR-2016","Green-D Line","Green Line",115.974043056,378.744285731,0.6938,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"534","Brookline Village","02-MAR-2016","Green-D Line","Green Line",74.080094836,279.66588966,0.7351,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"535","Brookline Village","22-MAR-2016","Green-D Line","Green Line",94.334100368,392.663800949,0.7598,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"536","Brookline Village","11-MAR-2016","Green-D Line","Green Line",58.191913141,283.981756413,0.7951,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"537","Brookline Village","04-MAR-2016","Green-D Line","Green Line",87.243997419,277.1512125,0.6852,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"538","Brookline Village","15-MAR-2016","Green-D Line","Green Line",99.404068584,289.756014768,0.6569,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"539","Brookline Village","25-MAR-2016","Green-D Line","Green Line",106.234262901,341.017911292,0.6885,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"540","Brookline Village","23-MAR-2016","Green-D Line","Green Line",108.526569189,367.164504417,0.7044,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"541","Brookline Village","03-MAR-2016","Green-D Line","Green Line",71.006597505,286.58717228,0.7522,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"542","Brookline Village","09-MAR-2016","Green-D Line","Green Line",59.832846765,119.72219864,0.5002,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"543","Brookline Village","10-MAR-2016","Green-D Line","Green Line",48.273586183,169.201543864,0.7147,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"544","Brookline Village","29-MAR-2016","Green-D Line","Green Line",135.991556907,395.38522133,0.6561,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"545","Brookline Village","08-MAR-2016","Green-D Line","Green Line",79.517245233,288.344347221,0.7242,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"546","Brookline Village","30-MAR-2016","Green-D Line","Green Line",103.258397,362.484304227,0.7151,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"547","Brookline Village","21-MAR-2016","Green-D Line","Green Line",107.406576454,354.681484864,0.6972,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"548","Brookline Village","16-MAR-2016","Green-D Line","Green Line",103.520179701,272.483358939,0.6201,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"549","Brookline Village","01-MAR-2016","Green-D Line","Green Line",61.106075487,256.974674105,0.7622,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"550","Brookline Village","31-MAR-2016","Green-D Line","Green Line",106.208333306,380.477652024,0.7209,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"551","Brookline Village","07-MAR-2016","Green-D Line","Green Line",72.510633141,280.384415194,0.7414,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"552","Brookline Village","28-MAR-2016","Green-D Line","Green Line",117.857220687,383.113222154,0.6924,106,"GREEN","N","D - Riverside",-71.11682854,42.33260333
"553","Chestnut Hill","01-MAR-2016","Green-D Line","Green Line",55.630956376,177.612554299,0.6868,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"554","Chestnut Hill","23-MAR-2016","Green-D Line","Green Line",98.139981229,279.386389156,0.6487,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"555","Chestnut Hill","02-MAR-2016","Green-D Line","Green Line",38.560330494,200.526856776,0.8077,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"556","Chestnut Hill","15-MAR-2016","Green-D Line","Green Line",72.212875758,198.549649023,0.6363,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"557","Chestnut Hill","24-MAR-2016","Green-D Line","Green Line",92.582747849,248.767018379,0.6278,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"558","Chestnut Hill","18-MAR-2016","Green-D Line","Green Line",76.807651445,224.500026158,0.6579,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"559","Chestnut Hill","22-MAR-2016","Green-D Line","Green Line",90.337767319,286.860755891,0.6851,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"560","Chestnut Hill","08-MAR-2016","Green-D Line","Green Line",60.955899936,208.835752877,0.7081,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"561","Chestnut Hill","09-MAR-2016","Green-D Line","Green Line",44.905200739,90.155907082,0.5019,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"562","Chestnut Hill","10-MAR-2016","Green-D Line","Green Line",33.856694441,142.25812272,0.762,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"563","Chestnut Hill","25-MAR-2016","Green-D Line","Green Line",82.693297353,258.238118559,0.6798,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"564","Chestnut Hill","11-MAR-2016","Green-D Line","Green Line",41.050701961,193.328430094,0.7877,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"565","Chestnut Hill","30-MAR-2016","Green-D Line","Green Line",81.027043656,258.31211613,0.6863,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"566","Chestnut Hill","21-MAR-2016","Green-D Line","Green Line",91.069159915,267.243946009,0.6592,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"567","Chestnut Hill","03-MAR-2016","Green-D Line","Green Line",47.441493954,186.872701141,0.7461,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"568","Chestnut Hill","07-MAR-2016","Green-D Line","Green Line",54.393670343,194.431349167,0.7202,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"569","Chestnut Hill","04-MAR-2016","Green-D Line","Green Line",68.489089661,195.160972888,0.6491,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"570","Chestnut Hill","14-MAR-2016","Green-D Line","Green Line",56.51631251,190.738554357,0.7037,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"571","Chestnut Hill","29-MAR-2016","Green-D Line","Green Line",94.785506481,243.517695225,0.6108,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"572","Chestnut Hill","31-MAR-2016","Green-D Line","Green Line",81.053178163,279.343831939,0.7098,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"573","Chestnut Hill","16-MAR-2016","Green-D Line","Green Line",62.888602867,177.491055959,0.6457,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"574","Chestnut Hill","28-MAR-2016","Green-D Line","Green Line",80.532807313,276.635475918,0.7089,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"575","Chestnut Hill","17-MAR-2016","Green-D Line","Green Line",70.635095931,210.996363975,0.6652,110,"GREEN","N","D - Riverside",-71.16460936,42.32675045
"576","Chestnut Hill Avenue","31-MAR-2016","Green-B Line","Green Line",39.149229685,123.553969401,0.6831,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"577","Chestnut Hill Avenue","30-MAR-2016","Green-B Line","Green Line",37.498915979,121.080678979,0.6903,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"578","Chestnut Hill Avenue","28-MAR-2016","Green-B Line","Green Line",37.191337163,116.723495643,0.6814,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"579","Chestnut Hill Avenue","14-MAR-2016","Green-B Line","Green Line",42.894737515,117.397826966,0.6346,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"580","Chestnut Hill Avenue","07-MAR-2016","Green-B Line","Green Line",38.808360986,126.380389833,0.6929,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"581","Chestnut Hill Avenue","04-MAR-2016","Green-B Line","Green Line",28.856895125,117.812578649,0.7551,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"582","Chestnut Hill Avenue","09-MAR-2016","Green-B Line","Green Line",5.723030834,17.532803195,0.6736,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"583","Chestnut Hill Avenue","16-MAR-2016","Green-B Line","Green Line",52.084236131,120.998773631,0.5695,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"584","Chestnut Hill Avenue","10-MAR-2016","Green-B Line","Green Line",28.31103557,76.326635499,0.6291,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"585","Chestnut Hill Avenue","25-MAR-2016","Green-B Line","Green Line",44.891598879,116.588787198,0.615,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"586","Chestnut Hill Avenue","08-MAR-2016","Green-B Line","Green Line",31.590360148,110.599429273,0.7144,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"587","Chestnut Hill Avenue","29-MAR-2016","Green-B Line","Green Line",34.256540438,118.346331619,0.7105,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"588","Chestnut Hill Avenue","24-MAR-2016","Green-B Line","Green Line",25.804628967,124.015619614,0.7919,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"589","Chestnut Hill Avenue","01-MAR-2016","Green-B Line","Green Line",17.97477471,101.149092747,0.8223,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"590","Chestnut Hill Avenue","17-MAR-2016","Green-B Line","Green Line",40.071465291,119.597358478,0.6649,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"591","Chestnut Hill Avenue","18-MAR-2016","Green-B Line","Green Line",46.423860818,122.38539218,0.6207,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"592","Chestnut Hill Avenue","22-MAR-2016","Green-B Line","Green Line",28.012426713,115.879274455,0.7583,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"593","Chestnut Hill Avenue","11-MAR-2016","Green-B Line","Green Line",42.440877473,119.939078469,0.6461,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"594","Chestnut Hill Avenue","23-MAR-2016","Green-B Line","Green Line",29.16838877,119.740429271,0.7564,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"595","Chestnut Hill Avenue","21-MAR-2016","Green-B Line","Green Line",39.971677245,123.891932349,0.6774,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"596","Chestnut Hill Avenue","03-MAR-2016","Green-B Line","Green Line",31.420419395,120.076287326,0.7383,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"597","Chestnut Hill Avenue","02-MAR-2016","Green-B Line","Green Line",20.776979777,116.951133512,0.8223,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"598","Chestnut Hill Avenue","15-MAR-2016","Green-B Line","Green Line",43.727418858,110.667747655,0.6049,88,"GREEN","N","B - Boston College",-71.15265592,42.33858644
"599","Chiswick Road","14-MAR-2016","Green-B Line","Green Line",34.445609652,119.28323632,0.7112,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"600","Chiswick Road","31-MAR-2016","Green-B Line","Green Line",39.540306135,138.770568925,0.7151,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"601","Chiswick Road","28-MAR-2016","Green-B Line","Green Line",32.244418476,120.278722523,0.7319,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"602","Chiswick Road","02-MAR-2016","Green-B Line","Green Line",30.116060485,126.198268293,0.7614,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"603","Chiswick Road","10-MAR-2016","Green-B Line","Green Line",17.444172015,53.121951604,0.6716,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"604","Chiswick Road","07-MAR-2016","Green-B Line","Green Line",38.365194145,132.728937398,0.711,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"605","Chiswick Road","18-MAR-2016","Green-B Line","Green Line",60.446446319,133.374427947,0.5468,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"606","Chiswick Road","04-MAR-2016","Green-B Line","Green Line",33.129634462,122.517388306,0.7296,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"607","Chiswick Road","11-MAR-2016","Green-B Line","Green Line",41.880559252,125.89235023,0.6673,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"608","Chiswick Road","29-MAR-2016","Green-B Line","Green Line",33.431688281,122.48621364,0.7271,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"609","Chiswick Road","21-MAR-2016","Green-B Line","Green Line",54.772679732,151.459034639,0.6384,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"610","Chiswick Road","24-MAR-2016","Green-B Line","Green Line",34.868405445,136.934464849,0.7454,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"611","Chiswick Road","25-MAR-2016","Green-B Line","Green Line",44.615451872,121.323095367,0.6323,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"612","Chiswick Road","03-MAR-2016","Green-B Line","Green Line",31.175690467,122.134444695,0.7447,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"613","Chiswick Road","17-MAR-2016","Green-B Line","Green Line",35.23595659,124.225554583,0.7164,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"614","Chiswick Road","08-MAR-2016","Green-B Line","Green Line",25.616440108,119.89158993,0.7863,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"615","Chiswick Road","15-MAR-2016","Green-B Line","Green Line",41.603533268,119.073917316,0.6506,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"616","Chiswick Road","30-MAR-2016","Green-B Line","Green Line",36.77281918,124.542591144,0.7047,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
"617","Chiswick Road","23-MAR-2016","Green-B Line","Green Line",36.389132756,127.007843863,0.7135,87,"GREEN","N","B - Boston College",-71.15095194,42.34062675
